2015/10,43.32760091522637
2015/11,44.90110383657717
2015/12,42.93131781455471
2016/1,42.44662865789035
2016/2,39.39357076059221
2016/3,42.59267507277065
2016/4,40.73617571489344
2016/5,45.72255103569668
2016/6,40.059555307704095
2016/7,34.79877527472228
2016/8,25.57348076502231
2016/9,19.251272235672815
2016/10,16.56465212366033
2016/11,11.488191350466384
2016/12,10.37467421669109
2017/1,6.869731282300403
2017/2,5.838557839128487
2017/3,7.849956312494446
2017/4,18.33672266747192
2017/5,18.807825312302338
2017/6,13.884695324074695
2017/7,20.36800810789381
2017/8,13.88084631771283
2017/9,11.710566918114889
2017/10,5.886026850849009
2017/11,7.565032148011019
2017/12,15.803304131198551
2018/1,15.465105098196762
2018/2,18.651746790371693
2018/3,21.169465666826525
2018/4,26.750291990216393
2018/5,17.23400863266095
2018/6,16.981831486238818
2018/7,15.697410017283099
2018/8,14.66413614984431
2018/9,13.906659523547255
2018/10,14.898388331981225
2018/11,7.777108931913363
2018/12,3.341255417150175
2019/1,-5.467401039703704
2019/2,-1.445119994285228
2019/3,-4.375352018552752
2019/4,-5.616492682875113
2019/5,-3.399390278635302
2019/6,-5.6767677893836925
2019/7,5.357352014141468
2019/8,2.5666511115097372
2019/9,3.6093378491440182
2019/10,6.564844486634376
2019/11,12.753005302769772
2019/12,13.368316695268291
2020/1,8.584375005277604
2020/2,6.4480954891869136
2020/3,5.412902447918312
2020/4,6.785756487829925
2020/5,6.4068990556480845
2020/6,5.751611211492746
2020/7,7.355617559097219
2020/8,2.321847150711113
2020/9,1.4610909353605759
2020/10,0.9063988462117241
2020/11,-4.301697348561728
2020/12,-5.541710502188293
2021/1,-2.874577422928931
2021/2,-4.849669910676365
2021/3,-7.768402168530898
2021/4,-0.14605118470376066
2021/5,-2.3647238574439604
2021/6,-3.3990320226585853
2021/7,-5.306339302759746
2021/8,-3.4200890727378788
2021/9,-6.421961378474951
2021/10,3.159650140553313
2021/11,5.30910175652256
2021/12,9.12824057585779
2022/1,12.072141177512428
2022/2,19.342002789503585
2022/3,28.574647728882496
2022/4,24.13351325335735
2022/5,32.398462530814584
2022/6,29.242932002922934
2022/7,27.59450826533267
2022/8,30.797573972494437
2022/9,33.75945284712104
2022/10,31.911873156155902
2022/11,25.078618557311145
2022/12,23.173822882546638
2023/1,24.478952069598463
2023/2,23.016744846065862
2023/3,12.70591659666097
2023/4,15.340694793738077
2023/5,4.81947534513543
2023/6,2.1918404830545475
2023/7,10.40744255809378
2023/8,5.231973785133237
2023/9,9.375639726042046
2023/10,2.992402979368161
2023/11,3.682438640656552
2023/12,3.1660834296706684
2024/1,2.9134596351090005
2024/2,3.5809526331170014
2024/3,0.028389161525509188
2024/4,0.8768966777693218
2024/5,-3.5327620132514364
2024/6,1.7845797791220592
2024/7,0.76041573319381
2024/8,2.2424575306597823
2024/9,2.9258794415170963
2024/10,-6.596919571136221
2024/11,-5.164601499545853
2024/12,-2.7815991219455403
2025/1,0.12105636891741023
2025/2,1.1060130313706336
2025/3,-4.9661525398880055
2025/4,-4.043233627410764
2025/5,-5.082734195649866
2025/6,-9.60349493737074
2025/7,-6.01213053788684
2025/8,0.865577094063112
2025/9,9.76503969073727
2025/10,8.495966797236433
2025/11,2.7732192076700493
2025/12,2.158951900519475
2026/1,6.009253291024061
2026/2,11.779056391420632
2026/3,8.911173537118241
2026/4,11.031204995898646
2026/5,11.625225762580794
2026/6,10.087612478654297
2026/7,13.543319478728336
2026/8,11.242509494628711
2026/9,14.510659944476515
2026/10,15.26514729331245
2026/11,6.872034182916975
2026/12,1.4517762856397054
