2015/12,3133.801917810512
2016/1,3255.449484560229
2016/2,3133.8019178105114
2016/3,3016.6999999999994
2016/4,3133.8019178105114
2016/5,3016.6999999999994
2016/6,2903.973872208941
2016/7,2795.460022697713
2016/8,2691.0010497294306
2016/9,2795.460022697713
2016/10,2691.0010497294306
2016/11,2795.460022697713
2016/12,2691.0010497294306
2017/1,2795.460022697713
2017/2,2691.0010497294306
2017/3,2795.460022697713
2017/4,2691.0010497294306
2017/5,2795.460022697713
2017/6,2691.0010497294306
2017/7,2795.460022697713
2017/8,2691.0010497294306
2017/9,2590.445433255246
2017/10,2493.6473151311716
2017/11,2590.4454332552455
2017/12,2691.0010497294297
2018/1,2590.445433255245
2018/2,2493.6473151311707
2018/3,2400.466287547617
2018/4,2310.767189364761
2018/5,2224.419910058328
2018/6,2310.7671893647607
2018/7,2400.466287547616
2018/8,2310.7671893647603
2018/9,2224.419910058327
2018/10,2310.76718936476
2018/11,2400.466287547615
2018/12,2493.6473151311684
2019/1,2590.4454332552423
2019/2,2493.647315131168
2019/3,2590.445433255242
2019/4,2691.001049729426
2019/5,2795.460022697708
2019/6,2903.9738722089355
2019/7,3016.6999999999935
2019/8,2903.973872208935
2019/9,3016.699999999993
2019/10,3133.8019178105046
2019/11,3255.449484560221
2019/12,3381.81915273314
2020/1,3255.4494845602208
2020/2,3133.8019178105037
2020/3,3255.4494845602203
2020/4,3133.8019178105033
2020/5,3255.44948456022
2020/6,3133.801917810503
2020/7,3016.6999999999907
2020/8,3133.8019178105023
2020/9,3255.449484560219
2020/10,3381.819152733138
2020/11,3255.4494845602185
2020/12,3381.8191527331373
2021/1,3255.449484560218
2021/2,3133.801917810501
2021/3,3016.6999999999894
2021/4,2903.973872208931
2021/5,2795.4600226977036
2021/6,2691.0010497294215
2021/7,2795.4600226977036
2021/8,2691.0010497294215
2021/9,2590.4454332552373
2021/10,2493.6473151311634
2021/11,2590.4454332552373
2021/12,2493.6473151311634
2022/1,2590.4454332552373
2022/2,2493.6473151311634
2022/3,2590.4454332552373
2022/4,2691.001049729421
2022/5,2590.445433255237
2022/6,2691.0010497294206
2022/7,2795.4600226977027
2022/8,2691.0010497294206
2022/9,2795.4600226977027
2022/10,2691.0010497294206
2022/11,2590.4454332552364
2022/12,2493.6473151311625
2023/1,2590.4454332552364
2023/2,2493.6473151311625
2023/3,2590.4454332552364
2023/4,2493.6473151311625
2023/5,2590.4454332552364
2023/6,2691.00104972942
2023/7,2795.4600226977022
2023/8,2691.00104972942
2023/9,2590.445433255236
2023/10,2691.0010497294197
2023/11,2590.4454332552355
2023/12,2691.0010497294193
2024/1,2590.445433255235
2024/2,2691.001049729419
2024/3,2795.460022697701
2024/4,2691.001049729419
2024/5,2795.460022697701
2024/6,2691.001049729419
2024/7,2590.4454332552345
2024/8,2493.6473151311607
2024/9,2400.4662875476074
2024/10,2493.6473151311607
2024/11,2590.4454332552345
2024/12,2691.0010497294184
2025/1,2590.445433255234
2025/2,2691.001049729418
2025/3,2590.4454332552336
2025/4,2691.0010497294174
2025/5,2590.445433255233
2025/6,2493.6473151311593
2025/7,2400.466287547606
2025/8,2493.6473151311593
2025/9,2590.4454332552327
2025/10,2691.0010497294165
2025/11,2590.4454332552323
2025/12,2493.6473151311584
2026/1,2400.466287547605
2026/2,2493.6473151311584
2026/3,2400.466287547605
2026/4,2493.6473151311584
2026/5,2400.466287547605
2026/6,2310.76718936475
2026/7,2400.4662875476047
2026/8,2493.6473151311575
2026/9,2400.466287547604
2026/10,2310.767189364749
2026/11,2224.419910058316
2026/12,2141.2992009913855
2027/1,2224.4199100583155
2027/2,2141.299200991385
2027/3,2061.2844937384775
2027/4,2141.299200991385
2027/5,2061.2844937384775
2027/6,1984.259725198387
2027/7,1910.113169242089
2027/8,1984.2597251983868
2027/9,1910.1131692420888
2027/10,1984.2597251983866
2027/11,1910.1131692420886
2027/12,1838.7372746515202
2028/1,1910.1131692420884
2028/2,1984.2597251983861
2028/3,2061.2844937384766
2028/4,2141.299200991384
2028/5,2061.2844937384766
2028/6,2141.299200991384
2028/7,2061.2844937384766
2028/8,1984.2597251983861
2028/9,2061.2844937384766
2028/10,2141.299200991384
2028/11,2224.419910058314
2028/12,2141.2992009913837
2029/1,2061.284493738476
2029/2,2141.2992009913837
2029/3,2061.284493738476
2029/4,2141.2992009913837
2029/5,2224.4199100583137
2029/6,2141.2992009913833
2029/7,2061.2844937384757
2029/8,2141.2992009913833
2029/9,2061.2844937384757
2029/10,1984.2597251983852
2029/11,1910.1131692420872
2029/12,1838.7372746515189
2030/1,1910.113169242087
2030/2,1984.2597251983848
2030/3,1910.1131692420868
2030/4,1838.7372746515184
2030/5,1910.1131692420865
2030/6,1984.2597251983843
2030/7,1910.1131692420863
2030/8,1838.737274651518
2030/9,1770.0285091141593
2030/10,1703.887209047126
2030/11,1770.028509114159
2030/12,1703.8872090471257
2031/1,1770.0285091141589
2031/2,1838.7372746515173
2031/3,1770.0285091141586
2031/4,1703.8872090471252
2031/5,1640.2174350329387
2031/6,1578.9268326572815
2031/7,1640.2174350329387
2031/8,1578.9268326572815
2031/9,1640.2174350329387
2031/10,1703.887209047125
2031/11,1770.0285091141582
2031/12,1703.8872090471248
2032/1,1640.2174350329383
2032/2,1703.8872090471245
2032/3,1770.0285091141577
2032/4,1703.8872090471243
2032/5,1640.2174350329378
2032/6,1578.9268326572806
2032/7,1519.9264985468765
2032/8,1578.9268326572803
2032/9,1519.9264985468762
2032/10,1463.1308514131833
2032/11,1519.926498546876
2032/12,1463.130851413183
